word,uses,positives,negatives,pos fraction,neg fraction,rel positivity,rel negativity
wasappreciated,1,1,0,1.0,0.0,6.195514176893779,0.0
paper,8,2,5,0.25,0.625,1.5488785442234447,0.9969492264109827
voucher,75,10,54,0.13333333333333333,0.72,0.8260685569191705,1.1484855088254522
january,8,0,2,0.0,0.25,0.0,0.3987796905643931
beginning,7,1,5,0.14285714285714285,0.7142857142857143,0.8850734538419683,1.1393705444696947
emailing,3,1,2,0.3333333333333333,0.6666666666666666,2.065171392297926,1.063412508171715
executives,1,0,1,0.0,1.0,0.0,1.5951187622575724
maybe,67,7,45,0.1044776119402985,0.6716417910447762,0.6472925259441261,1.0713484224118024
timely,10,3,6,0.3,0.6,1.8586542530681336,0.9570712573545435
chase,5,0,1,0.0,0.2,0.0,0.3190237524515145
pass,72,10,42,0.1388888888888889,0.5833333333333334,0.860488080124136,0.9304859446502506
suppose,14,0,12,0.0,0.8571428571428571,0.0,1.3672446533636333
ya,6,1,5,0.16666666666666666,0.8333333333333334,1.032585696148963,1.3292656352146437
hey,49,10,29,0.20408163265306123,0.5918367346938775,1.264390648345669,0.9440498797034612
company,62,8,49,0.12903225806451613,0.7903225806451613,0.7994211841153263,1.26065837662292
didnt,11,0,9,0.0,0.8181818181818182,0.0,1.305097169119832
given,56,1,48,0.017857142857142856,0.8571428571428571,0.11063418173024604,1.3672446533636333
miami,34,3,26,0.08823529411764706,0.7647058823529411,0.5466630156082747,1.2197967005499082
aeroport,1,0,0,0.0,0.0,0.0,0.0
jan,12,2,8,0.16666666666666666,0.6666666666666666,1.032585696148963,1.063412508171715
awards,6,0,2,0.0,0.3333333333333333,0.0,0.5317062540858575
september,2,0,2,0.0,1.0,0.0,1.5951187622575724
availab,1,0,1,0.0,1.0,0.0,1.5951187622575724
drive,40,1,31,0.025,0.775,0.15488785442234448,1.2362170407496187
total,22,1,21,0.045454545454545456,0.9545454545454546,0.281614280767899,1.5226133639731374
explain,26,1,19,0.038461538461538464,0.7307692307692307,0.23828900680360687,1.1656637108805337
debacle,2,0,2,0.0,1.0,0.0,1.5951187622575724
wants,11,0,8,0.0,0.7272727272727273,0.0,1.1600863725509618
talk,88,1,80,0.011363636363636364,0.9090909090909091,0.07040357019197475,1.4501079656887021
gee,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
almost,95,6,84,0.06315789473684211,0.8842105263157894,0.39129563222487024,1.4104208003119587
caring,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
ppl,30,2,24,0.06666666666666667,0.8,0.41303427845958524,1.276095009806058
int,2,0,1,0.0,0.5,0.0,0.7975593811287862
trusted,4,0,1,0.0,0.25,0.0,0.3987796905643931
adult,2,0,0,0.0,0.0,0.0,0.0
daughter,17,3,9,0.17647058823529413,0.5294117647058824,1.0933260312165494,0.8444746388422443
repeatedly,3,0,3,0.0,1.0,0.0,1.5951187622575724
defibrillator,1,0,1,0.0,1.0,0.0,1.5951187622575724
preferred,17,1,15,0.058823529411764705,0.8823529411764706,0.3644420104055164,1.4074577314037404
pull,13,0,13,0.0,1.0,0.0,1.5951187622575724
partner,9,0,7,0.0,0.7777777777777778,0.0,1.240647926200334
indicate,1,0,1,0.0,1.0,0.0,1.5951187622575724
terminals,2,0,2,0.0,1.0,0.0,1.5951187622575724
newly,3,0,1,0.0,0.3333333333333333,0.0,0.5317062540858575
married,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
preexisting,1,0,1,0.0,1.0,0.0,1.5951187622575724
refuse,18,0,17,0.0,0.9444444444444444,0.0,1.5065010532432628
reissue,1,0,1,0.0,1.0,0.0,1.5951187622575724
run,41,4,32,0.0975609756097561,0.7804878048780488,0.6044404075018321,1.2449707412742028
instructed,3,0,3,0.0,1.0,0.0,1.5951187622575724
shattered,1,0,1,0.0,1.0,0.0,1.5951187622575724
agents,128,15,110,0.1171875,0.859375,0.7260368176047397,1.3708051863151014
thankfully,5,2,3,0.4,0.6,2.4782056707575117,0.9570712573545435
ladan,1,0,1,0.0,1.0,0.0,1.5951187622575724
overnight,26,0,23,0.0,0.8846153846153846,0.0,1.4110665973816987
clients,8,0,6,0.0,0.75,0.0,1.1963390716931792
hr,62,0,60,0.0,0.967741935483871,0.0,1.5436633183137798
iah,36,4,28,0.1111111111111111,0.7777777777777778,0.6883904640993087,1.240647926200334
recheck,2,0,0,0.0,0.0,0.0,0.0
taken,40,9,25,0.225,0.625,1.3939906898011003,0.9969492264109827
loaner,1,0,0,0.0,0.0,0.0,0.0
used,57,4,33,0.07017543859649122,0.5789473684210527,0.43477292469430023,0.9234898097280683
illegal,4,0,3,0.0,0.75,0.0,1.1963390716931792
according,10,0,9,0.0,0.9,0.0,1.4356068860318152
regulations,2,0,1,0.0,0.5,0.0,0.7975593811287862
dmed,13,1,4,0.07692307692307693,0.3076923076923077,0.47657801360721375,0.49080577300233
details,23,3,17,0.13043478260869565,0.7391304347826086,0.808110544812232,1.179000824277336
latrice,1,0,1,0.0,1.0,0.0,1.5951187622575724
ignored,6,0,6,0.0,1.0,0.0,1.5951187622575724
inappropriately,1,0,1,0.0,1.0,0.0,1.5951187622575724
touched,4,3,1,0.75,0.25,4.646635632670334,0.3987796905643931
awhile,1,1,0,1.0,0.0,6.195514176893779,0.0
vouchers,20,1,18,0.05,0.9,0.30977570884468897,1.4356068860318152
expense,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
inconvenient,4,1,3,0.25,0.75,1.5488785442234447,1.1963390716931792
anywhere,20,2,15,0.1,0.75,0.6195514176893779,1.1963390716931792
upon,7,0,5,0.0,0.7142857142857143,0.0,1.1393705444696947
ground,76,12,58,0.15789473684210525,0.7631578947368421,0.9782390805621756,1.2173274764597264
snow,55,13,21,0.23636363636363636,0.38181818181818183,1.464394259993075,0.6090453455892549
removal,5,4,0,0.8,0.0,4.9564113415150235,0.0
else,42,4,36,0.09523809523809523,0.8571428571428571,0.5900489692279789,1.3672446533636333
moving,20,1,16,0.05,0.8,0.30977570884468897,1.276095009806058
measly,1,0,1,0.0,1.0,0.0,1.5951187622575724
appreciate,113,61,43,0.5398230088495575,0.3805309734513274,3.3444811043408893,0.6069920953723505
tarmac,67,1,64,0.014925373134328358,0.9552238805970149,0.09247036084916087,1.5236955340967855
interim,1,1,0,1.0,0.0,6.195514176893779,0.0
expenses,3,1,2,0.3333333333333333,0.6666666666666666,2.065171392297926,1.063412508171715
rude,95,0,94,0.0,0.9894736842105263,0.0,1.5783280384443348
austrian,1,0,1,0.0,1.0,0.0,1.5951187622575724
codeshare,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
incls,1,0,1,0.0,1.0,0.0,1.5951187622575724
outside,15,1,12,0.06666666666666667,0.8,0.41303427845958524,1.276095009806058
truly,16,6,9,0.375,0.5625,2.323317816335167,0.8972543037698845
breaks,3,0,1,0.0,0.3333333333333333,0.0,0.5317062540858575
third,15,0,15,0.0,1.0,0.0,1.5951187622575724
besides,5,0,5,0.0,1.0,0.0,1.5951187622575724
impolite,1,0,1,0.0,1.0,0.0,1.5951187622575724
colo,1,0,1,0.0,1.0,0.0,1.5951187622575724
disabled,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
search,6,0,5,0.0,0.8333333333333334,0.0,1.3292656352146437
unfamiliar,1,0,1,0.0,1.0,0.0,1.5951187622575724
outcome,1,0,1,0.0,1.0,0.0,1.5951187622575724
flex,2,0,2,0.0,1.0,0.0,1.5951187622575724
neurosurgery,1,0,1,0.0,1.0,0.0,1.5951187622575724
icu,1,0,1,0.0,1.0,0.0,1.5951187622575724
denver,54,11,32,0.2037037037037037,0.5925925925925926,1.262049184182066,0.9452555628193021
training,14,0,13,0.0,0.9285714285714286,0.0,1.481181707810603
put,141,8,114,0.05673758865248227,0.8085106382978723,0.35151853485922147,1.289670488633782
mistakes,5,0,5,0.0,1.0,0.0,1.5951187622575724
ord,64,7,42,0.109375,0.65625,0.677634363097757,1.046796687731532
found,65,14,44,0.2153846153846154,0.676923076923077,1.3344184381001987,1.079772700605126
avoided,2,0,2,0.0,1.0,0.0,1.5951187622575724
connect,24,2,17,0.08333333333333333,0.7083333333333334,0.5162928480744815,1.1298757899324472
gf,7,1,4,0.14285714285714285,0.5714285714285714,0.8850734538419683,0.9114964355757557
months,40,3,30,0.075,0.75,0.4646635632670334,1.1963390716931792
arriving,26,1,23,0.038461538461538464,0.8846153846153846,0.23828900680360687,1.4110665973816987
announcement,11,0,9,0.0,0.8181818181818182,0.0,1.305097169119832
pre,13,1,8,0.07692307692307693,0.6153846153846154,0.47657801360721375,0.98161154600466
addresses,2,0,0,0.0,0.0,0.0,0.0
disability,2,0,1,0.0,0.5,0.0,0.7975593811287862
requires,5,0,1,0.0,0.2,0.0,0.3190237524515145
thru,51,11,35,0.21568627450980393,0.6862745098039216,1.3362873714868935,1.0946893466473537
okc,8,1,5,0.125,0.625,0.7744392721117224,0.9969492264109827
willing,20,1,14,0.05,0.7,0.30977570884468897,1.1165831335803007
connection,102,7,84,0.06862745098039216,0.8235294117647058,0.4251823454731025,1.3136272159768243
upset,31,0,29,0.0,0.9354838709677419,0.0,1.492207874369987
employees,71,13,54,0.18309859154929578,0.7605633802816901,1.1343899197129454,1.213188917773365
carrying,6,1,3,0.16666666666666666,0.5,1.032585696148963,0.7975593811287862
medical,9,0,7,0.0,0.7777777777777778,0.0,1.240647926200334
equipment,15,0,14,0.0,0.9333333333333333,0.0,1.488777511440401
thnx,8,5,2,0.625,0.25,3.8721963605586116,0.3987796905643931
intl,15,2,11,0.13333333333333333,0.7333333333333333,0.8260685569191705,1.1697537589888864
grp,2,0,2,0.0,1.0,0.0,1.5951187622575724
considerable,1,0,1,0.0,1.0,0.0,1.5951187622575724
inconvenience,18,0,18,0.0,1.0,0.0,1.5951187622575724
wont,14,0,11,0.0,0.7857142857142857,0.0,1.253307598916664
accompany,1,0,1,0.0,1.0,0.0,1.5951187622575724
active,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
military,11,1,6,0.09090909090909091,0.5454545454545454,0.563228561535798,0.8700647794132212
mom,20,2,13,0.1,0.65,0.6195514176893779,1.0368271954674222
emergency,12,2,6,0.16666666666666666,0.5,1.032585696148963,0.7975593811287862
brain,1,0,1,0.0,1.0,0.0,1.5951187622575724
flightr,100,3,91,0.03,0.91,0.18586542530681335,1.451558073654391
miles,119,4,88,0.03361344537815126,0.7394957983193278,0.20825257737458078,1.1795836225098015
mileageplus,11,0,8,0.0,0.7272727272727273,0.0,1.1600863725509618
starbucks,1,0,1,0.0,1.0,0.0,1.5951187622575724
handed,4,1,3,0.25,0.75,1.5488785442234447,1.1963390716931792
complained,3,0,3,0.0,1.0,0.0,1.5951187622575724
guy,42,11,28,0.2619047619047619,0.6666666666666666,1.6226346653769421,1.063412508171715
throwing,8,0,8,0.0,1.0,0.0,1.5951187622575724
unfortunate,5,0,4,0.0,0.8,0.0,1.276095009806058
coincidence,2,0,2,0.0,1.0,0.0,1.5951187622575724
roger,3,1,2,0.3333333333333333,0.6666666666666666,2.065171392297926,1.063412508171715
supervisor,34,3,27,0.08823529411764706,0.7941176470588235,0.5466630156082747,1.2667119582633664
apps,3,0,3,0.0,1.0,0.0,1.5951187622575724
construction,2,0,2,0.0,1.0,0.0,1.5951187622575724
os,2,0,1,0.0,0.5,0.0,0.7975593811287862
fail,20,0,19,0.0,0.95,0.0,1.5153628241446937
american,68,11,39,0.16176470588235295,0.5735294117647058,1.0022155286151702,0.9148475254124312
wc,2,2,0,1.0,0.0,6.195514176893779,0.0
bird,14,4,10,0.2857142857142857,0.7142857142857143,1.7701469076839367,1.1393705444696947
ahead,12,3,8,0.25,0.6666666666666666,1.5488785442234447,1.063412508171715
controlled,1,0,0,0.0,0.0,0.0,0.0
rather,41,4,32,0.0975609756097561,0.7804878048780488,0.6044404075018321,1.2449707412742028
telling,57,1,53,0.017543859649122806,0.9298245614035088,0.10869323117357506,1.4831806035026551
break,11,1,8,0.09090909090909091,0.7272727272727273,0.563228561535798,1.1600863725509618
sincerely,6,3,3,0.5,0.5,3.0977570884468895,0.7975593811287862
silly,4,0,3,0.0,0.75,0.0,1.1963390716931792
delta,28,2,20,0.07142857142857142,0.7142857142857143,0.44253672692098417,1.1393705444696947
attendants,45,9,31,0.2,0.6888888888888889,1.2391028353787559,1.0988595917774389
surly,2,0,2,0.0,1.0,0.0,1.5951187622575724
unhelpful,10,0,10,0.0,1.0,0.0,1.5951187622575724
seem,41,2,32,0.04878048780487805,0.7804878048780488,0.30222020375091607,1.2449707412742028
bothered,4,0,4,0.0,1.0,0.0,1.5951187622575724
pesky,1,0,1,0.0,1.0,0.0,1.5951187622575724
folk,1,0,1,0.0,1.0,0.0,1.5951187622575724
buddies,3,0,3,0.0,1.0,0.0,1.5951187622575724
negligence,2,0,2,0.0,1.0,0.0,1.5951187622575724
attempt,17,1,13,0.058823529411764705,0.7647058823529411,0.3644420104055164,1.2197967005499082
believe,52,3,40,0.057692307692307696,0.7692307692307693,0.3574335102054103,1.227014432505825
bc,68,5,61,0.07352941176470588,0.8970588235294118,0.45555251300689553,1.4309153602604694
screening,1,0,1,0.0,1.0,0.0,1.5951187622575724
fll,43,5,30,0.11627906976744186,0.6976744186046512,0.7204086252202068,1.1128735550634226
disappeared,5,0,5,0.0,1.0,0.0,1.5951187622575724
standing,18,1,17,0.05555555555555555,0.9444444444444444,0.34419523204965435,1.5065010532432628
rozana,1,1,0,1.0,0.0,6.195514176893779,0.0
thx,69,28,31,0.4057971014492754,0.4492753623188406,2.5141216949713887,0.7166475598548514
nuts,7,3,2,0.42857142857142855,0.2857142857142857,2.655220361525905,0.45574821778787783
eager,1,0,1,0.0,1.0,0.0,1.5951187622575724
vision,1,0,1,0.0,1.0,0.0,1.5951187622575724
guide,6,0,3,0.0,0.5,0.0,0.7975593811287862
point,50,2,39,0.04,0.78,0.24782056707575115,1.2441926345609065
asking,43,2,32,0.046511627906976744,0.7441860465116279,0.28816345008808275,1.187065125400984
read,34,5,20,0.14705882352941177,0.5882352941176471,0.9111050260137911,0.9383051542691603
bogota,3,0,1,0.0,0.3333333333333333,0.0,0.5317062540858575
everyone,78,13,63,0.16666666666666666,0.8076923076923077,1.032585696148963,1.2883651541311163
ua,53,2,36,0.03773584905660377,0.6792452830188679,0.2337929878073124,1.083476895118351
informative,2,2,0,1.0,0.0,6.195514176893779,0.0
outbound,8,0,7,0.0,0.875,0.0,1.395728916975376
thurs,2,0,2,0.0,1.0,0.0,1.5951187622575724
switched,18,0,18,0.0,1.0,0.0,1.5951187622575724
aircraft,23,1,19,0.043478260869565216,0.8260869565217391,0.26937018160407733,1.3177068036040815
crashed,4,0,4,0.0,1.0,0.0,1.5951187622575724
winter,24,3,7,0.125,0.2916666666666667,0.7744392721117224,0.4652429723251253
negotiate,4,0,1,0.0,0.25,0.0,0.3987796905643931
resolutions,3,0,0,0.0,0.0,0.0,0.0
gong,1,0,1,0.0,1.0,0.0,1.5951187622575724
bins,6,0,5,0.0,0.8333333333333334,0.0,1.3292656352146437
coats,4,0,3,0.0,0.75,0.0,1.1963390716931792
blackmailed,1,0,1,0.0,1.0,0.0,1.5951187622575724
nullified,1,0,1,0.0,1.0,0.0,1.5951187622575724
honor,14,0,9,0.0,0.6428571428571429,0.0,1.025433490022725
elsewhere,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
came,29,6,20,0.20689655172413793,0.6896551724137931,1.2818305193573336,1.1000819050052224
ok,56,14,23,0.25,0.4107142857142857,1.5488785442234447,0.6551380630700744
hear,51,13,27,0.2549019607843137,0.5294117647058824,1.5792487117572376,0.8444746388422443
quite,7,0,6,0.0,0.8571428571428571,0.0,1.3672446533636333
booted,2,0,2,0.0,1.0,0.0,1.5951187622575724
umpteen,1,0,1,0.0,1.0,0.0,1.5951187622575724
ways,14,2,8,0.14285714285714285,0.5714285714285714,0.8850734538419683,0.9114964355757557
unaccompanied,2,0,1,0.0,0.5,0.0,0.7975593811287862
concrete,1,0,1,0.0,1.0,0.0,1.5951187622575724
baby,19,1,12,0.05263157894736842,0.631578947368421,0.3260796935207252,1.0074434287942562
hannah,2,0,0,0.0,0.0,0.0,0.0
surgeries,2,0,0,0.0,0.0,0.0,0.0
honour,1,0,0,0.0,0.0,0.0,0.0
mine,18,4,9,0.2222222222222222,0.5,1.3767809281986174,0.7975593811287862
ey,1,0,0,0.0,0.0,0.0,0.0
simple,12,0,11,0.0,0.9166666666666666,0.0,1.462192198736108
apology,29,3,25,0.10344827586206896,0.8620689655172413,0.6409152596786668,1.375102381256528
goes,27,6,16,0.2222222222222222,0.5925925925925926,1.3767809281986174,0.9452555628193021
hollow,1,0,1,0.0,1.0,0.0,1.5951187622575724
obvious,2,0,2,0.0,1.0,0.0,1.5951187622575724
shocking,3,0,3,0.0,1.0,0.0,1.5951187622575724
pattern,1,0,1,0.0,1.0,0.0,1.5951187622575724
repeated,3,0,3,0.0,1.0,0.0,1.5951187622575724
neglect,2,0,2,0.0,1.0,0.0,1.5951187622575724
fingers,19,8,6,0.42105263157894735,0.3157894736842105,2.6086375481658015,0.5037217143971281
crossed,13,7,4,0.5384615384615384,0.3076923076923077,3.336046095250496,0.49080577300233
enjoyed,7,3,3,0.42857142857142855,0.42857142857142855,2.655220361525905,0.6836223266818167
incredibly,16,4,12,0.25,0.75,1.5488785442234447,1.1963390716931792
comfort,1,0,1,0.0,1.0,0.0,1.5951187622575724
zero,34,1,31,0.029411764705882353,0.9117647058823529,0.1822210052027582,1.4543729891171984
excuses,4,0,4,0.0,1.0,0.0,1.5951187622575724
causes,7,0,6,0.0,0.8571428571428571,0.0,1.3672446533636333
around,44,3,33,0.06818181818181818,0.75,0.4224214211518485,1.1963390716931792
family,69,13,46,0.18840579710144928,0.6666666666666666,1.1672707869510017,1.063412508171715
october,5,0,1,0.0,0.2,0.0,0.3190237524515145
talking,21,5,15,0.23809523809523808,0.7142857142857143,1.4751224230699473,1.1393705444696947
sna,9,0,8,0.0,0.8888888888888888,0.0,1.4178833442289531
asked,62,3,53,0.04838709677419355,0.8548387096774194,0.29978294404324735,1.3635692645105055
legitimate,3,0,3,0.0,1.0,0.0,1.5951187622575724
systemwide,1,0,1,0.0,1.0,0.0,1.5951187622575724
localized,1,0,1,0.0,1.0,0.0,1.5951187622575724
unrelate,3,0,3,0.0,1.0,0.0,1.5951187622575724
flightd,17,3,10,0.17647058823529413,0.5882352941176471,1.0933260312165494,0.9383051542691603
faith,4,1,2,0.25,0.5,1.5488785442234447,0.7975593811287862
continually,4,0,4,0.0,1.0,0.0,1.5951187622575724
fails,8,1,6,0.125,0.75,0.7744392721117224,1.1963390716931792
held,27,2,23,0.07407407407407407,0.8518518518518519,0.4589269760662058,1.358804871552747
accountable,1,0,1,0.0,1.0,0.0,1.5951187622575724
tourist,2,0,0,0.0,0.0,0.0,0.0
tides,2,0,0,0.0,0.0,0.0,0.0
tide,1,0,0,0.0,0.0,0.0,0.0
century,2,0,1,0.0,0.5,0.0,0.7975593811287862
french,3,0,1,0.0,0.3333333333333333,0.0,0.5317062540858575
yeah,22,1,18,0.045454545454545456,0.8181818181818182,0.281614280767899,1.305097169119832
whoever,7,1,6,0.14285714285714285,0.8571428571428571,0.8850734538419683,1.3672446533636333
listens,1,0,1,0.0,1.0,0.0,1.5951187622575724
issues,77,8,66,0.1038961038961039,0.8571428571428571,0.6436897846123407,1.3672446533636333
caused,22,0,21,0.0,0.9545454545454546,0.0,1.5226133639731374
wonder,18,2,15,0.1111111111111111,0.8333333333333334,0.6883904640993087,1.3292656352146437
sharing,8,2,6,0.25,0.75,1.5488785442234447,1.1963390716931792
fb,5,1,3,0.2,0.6,1.2391028353787559,0.9570712573545435
insta,1,0,1,0.0,1.0,0.0,1.5951187622575724
produce,1,0,1,0.0,1.0,0.0,1.5951187622575724
characters,10,0,9,0.0,0.9,0.0,1.4356068860318152
limits,1,0,1,0.0,1.0,0.0,1.5951187622575724
story,18,2,15,0.1111111111111111,0.8333333333333334,0.6883904640993087,1.3292656352146437
negligent,1,0,1,0.0,1.0,0.0,1.5951187622575724
resent,1,0,1,0.0,1.0,0.0,1.5951187622575724
doesnt,10,1,7,0.1,0.7,0.6195514176893779,1.1165831335803007
appear,7,0,5,0.0,0.7142857142857143,0.0,1.1393705444696947
coupon,7,0,5,0.0,0.7142857142857143,0.0,1.1393705444696947
drop,29,1,22,0.034482758620689655,0.7586206896551724,0.21363841989288893,1.2100900955057445
cheaper,11,0,5,0.0,0.45454545454545453,0.0,0.7250539828443511
airfare,11,1,4,0.09090909090909091,0.36363636363636365,0.563228561535798,0.5800431862754809
property,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
heathrow,5,0,2,0.0,0.4,0.0,0.638047504903029
unhappy,15,0,15,0.0,1.0,0.0,1.5951187622575724
complaint,35,2,32,0.05714285714285714,0.9142857142857143,0.35402938153678737,1.458394296921209
awful,43,1,40,0.023255813953488372,0.9302325581395349,0.14408172504404138,1.4838314067512302
private,9,2,6,0.2222222222222222,0.6666666666666666,1.3767809281986174,1.063412508171715
jet,49,12,30,0.24489795918367346,0.6122448979591837,1.5172687780148029,0.9766033238311668
travelbank,1,0,1,0.0,1.0,0.0,1.5951187622575724
recouping,1,0,1,0.0,1.0,0.0,1.5951187622575724
ready,31,7,15,0.22580645161290322,0.4838709677419355,1.398987072201821,0.7718316591568899
meetings,8,0,7,0.0,0.875,0.0,1.395728916975376
yep,7,2,3,0.2857142857142857,0.42857142857142855,1.7701469076839367,0.6836223266818167
matter,17,3,13,0.17647058823529413,0.7647058823529411,1.0933260312165494,1.2197967005499082
atl,22,4,13,0.18181818181818182,0.5909090909090909,1.126457123071596,0.9425701776976565
grounded,4,0,4,0.0,1.0,0.0,1.5951187622575724
montreal,1,0,1,0.0,1.0,0.0,1.5951187622575724
frustrated,35,1,33,0.02857142857142857,0.9428571428571428,0.17701469076839368,1.5039691186999968
